"customer_id","customer_name","segment","country","city","state","region"
"GB-14575","Giulietta Baptist","Consumer","United States","Columbia","South Carolina","South"
"DB-13270","Deborah Brumfield","Home Office","United States","Portland","Oregon","West"
"JK-15625","Jim Karlsson","Consumer","United States","Philadelphia","Pennsylvania","East"
"AM-10705","Anne McFarland","Consumer","United States","Des Plaines","Illinois","Central"
"MW-18220","Mitch Webber","Consumer","United States","Seattle","Washington","West"
"AG-10330","Alex Grayson","Consumer","United States","Houston","Texas","Central"
"RA-19915","Russell Applegate","Consumer","United States","Columbus","Indiana","Central"
"SB-20185","Sarah Brown","Consumer","United States","Evanston","Illinois","Central"
"PK-19075","Pete Kriz","Consumer","United States","Apple Valley","California","West"
"SV-20935","Susan Vittorini","Consumer","United States","Columbus","Ohio","East"
"MG-17650","Matthew Grinstein","Home Office","United States","Marion","Ohio","East"
"CM-12445","Chuck Magee","Consumer","United States","Houston","Texas","Central"
"ME-18010","Michelle Ellison","Corporate","United States","Marion","Ohio","East"
"YS-21880","Yana Sorensen","Corporate","United States","Seattle","Washington","West"
"MB-17305","Maria Bertelson","Consumer","United States","Longview","Washington","West"
"AS-10240","Alan Shonely","Consumer","United States","Redondo Beach","California","West"
"MC-17425","Mark Cousins","Corporate","United States","New York City","New York","East"
"PG-18820","Patrick Gardner","Consumer","United States","Louisville","Kentucky","South"
"JS-16030","Joy Smith","Consumer","United States","Trenton","Michigan","Central"
"JB-16000","Joy Bell-","Consumer","United States","Los Angeles","California","West"
"DK-12985","Darren Koutras","Consumer","United States","Hendersonville","Tennessee","South"
"JF-15490","Jeremy Farry","Consumer","United States","Portland","Oregon","West"
"PO-18850","Patrick O'Brill","Consumer","United States","Irving","Texas","Central"
"BT-11530","Bradley Talbott","Home Office","United States","Cleveland","Ohio","East"
"NW-18400","Natalie Webber","Consumer","United States","Waterloo","Iowa","Central"
"JF-15415","Jennifer Ferguson","Consumer","United States","Seattle","Washington","West"
"AC-10420","Alyssa Crouse","Corporate","United States","Philadelphia","Pennsylvania","East"
"HA-14905","Helen Abelman","Consumer","United States","San Jose","California","West"
"LO-17170","Lori Olson","Corporate","United States","Concord","New Hampshire","East"
"DP-13390","Dennis Pardue","Home Office","United States","Columbia","Tennessee","South"
"CR-12580","Clay Rozendal","Home Office","United States","Bellevue","Washington","West"
"KB-16405","Katrina Bavinger","Home Office","United States","Seattle","Washington","West"
"ML-17410","Maris LaWare","Consumer","United States","Columbus","Indiana","Central"
"MC-17575","Matt Collins","Consumer","United States","Chicago","Illinois","Central"
"VM-21685","Valerie Mitchum","Home Office","United States","Marietta","Georgia","South"
"VW-21775","Victoria Wilson","Corporate","United States","Montgomery","Alabama","South"
"GK-14620","Grace Kelly","Corporate","United States","Plano","Texas","Central"
"AT-10435","Alyssa Tate","Home Office","United States","Tamarac","Florida","South"
"AR-10825","Anthony Rawles","Corporate","United States","Columbus","Ohio","East"
"JH-15820","John Huston","Consumer","United States","New York City","New York","East"
"RA-19285","Ralph Arnett","Consumer","United States","Richmond","Indiana","Central"
"RO-19780","Rose O'Brian","Consumer","United States","Seattle","Washington","West"
"LR-17035","Lisa Ryan","Corporate","United States","Long Beach","New York","East"
"MK-17905","Michael Kennedy","Corporate","United States","Rockford","Illinois","Central"
"YS-21880","Yana Sorensen","Corporate","United States","Columbus","Georgia","South"
"JH-15910","Jonathan Howell","Consumer","United States","Tulsa","Oklahoma","Central"
"AT-10735","Annie Thurman","Consumer","United States","Nashville","Tennessee","South"
"RM-19675","Robert Marley","Home Office","United States","Cambridge","Massachusetts","East"
"BB-11545","Brenda Bowman","Corporate","United States","Oakland","California","West"
"AS-10285","Alejandro Savely","Corporate","United States","Palatine","Illinois","Central"
"DK-13375","Dennis Kane","Consumer","United States","Seattle","Washington","West"
"JH-15910","Jonathan Howell","Consumer","United States","Cincinnati","Ohio","East"
"JK-15205","Jamie Kunitz","Consumer","United States","Marion","Ohio","East"
"EH-13765","Edward Hooks","Corporate","United States","Los Angeles","California","West"
"VW-21775","Victoria Wilson","Corporate","United States","Lakewood","Ohio","East"
"CG-12040","Catherine Glotzbach","Home Office","United States","Lebanon","Tennessee","South"
"EB-13705","Ed Braxton","Corporate","United States","San Francisco","California","West"
"NF-18595","Nicole Fjeld","Home Office","United States","Chico","California","West"
"ME-17725","Max Engle","Consumer","United States","Salem","Virginia","South"
"AZ-10750","Annie Zypern","Consumer","United States","Los Angeles","California","West"
"RF-19345","Randy Ferguson","Corporate","United States","New York City","New York","East"
"AJ-10780","Anthony Jacobs","Corporate","United States","Beverly","Massachusetts","East"
"SF-20965","Sylvia Foulston","Corporate","United States","San Diego","California","West"
"MZ-17335","Maria Zettner","Home Office","United States","San Francisco","California","West"
"SB-20170","Sarah Bern","Consumer","United States","Chicago","Illinois","Central"
"AH-10210","Alan Hwang","Consumer","United States","Dallas","Texas","Central"
"NK-18490","Neil Knudson","Home Office","United States","Corpus Christi","Texas","Central"
"AI-10855","Arianne Irving","Consumer","United States","New York City","New York","East"
"TP-21565","Tracy Poddar","Corporate","United States","Eugene","Oregon","West"
"LW-17125","Liz Willingham","Consumer","United States","Oxnard","California","West"
"NG-18355","Nat Gilpin","Corporate","United States","Fairfield","Connecticut","East"
"NG-18355","Nat Gilpin","Corporate","United States","Jackson","Michigan","Central"
"EB-13750","Edward Becker","Corporate","United States","Laguna Niguel","California","West"
"SP-20860","Sung Pak","Corporate","United States","Jacksonville","Florida","South"
"SP-20545","Sibella Parks","Corporate","United States","Mount Vernon","New York","East"
"RB-19795","Ross Baird","Home Office","United States","Midland","Michigan","Central"
"DB-13660","Duane Benoit","Consumer","United States","Newark","Delaware","East"
"NB-18655","Nona Balk","Corporate","United States","San Francisco","California","West"
"XP-21865","Xylona Preis","Consumer","United States","Westland","Michigan","Central"
"MH-17455","Mark Hamilton","Consumer","United States","New York City","New York","East"
"BG-11740","Bruce Geld","Consumer","United States","Los Angeles","California","West"
"DB-13660","Duane Benoit","Consumer","United States","Lancaster","Ohio","East"
"EM-14140","Eugene Moren","Home Office","United States","Newark","Delaware","East"
"RB-19465","Rick Bensley","Home Office","United States","New York City","New York","East"
"PO-18850","Patrick O'Brill","Consumer","United States","San Francisco","California","West"
"AG-10900","Arthur Gainer","Consumer","United States","Dallas","Texas","Central"
"BF-11275","Beth Fritzler","Corporate","United States","Miami","Florida","South"
"HG-14845","Harry Greene","Consumer","United States","Philadelphia","Pennsylvania","East"
"BS-11590","Brendan Sweed","Corporate","United States","New York City","New York","East"
"JD-16015","Joy Daniels","Consumer","United States","Philadelphia","Pennsylvania","East"
"CS-12250","Chris Selesnick","Corporate","United States","Seattle","Washington","West"
"FC-14245","Frank Carlisle","Home Office","United States","Los Angeles","California","West"
"SE-20110","Sanjit Engle","Consumer","United States","Springfield","Oregon","West"
"CK-12205","Chloris Kastensmidt","Consumer","United States","Renton","Washington","West"
"DS-13030","Darrin Sayre","Home Office","United States","New York City","New York","East"
"SA-20830","Sue Ann Reed","Consumer","United States","San Jose","California","West"
"TP-21565","Tracy Poddar","Corporate","United States","Grand Prairie","Texas","Central"
"LA-16780","Laura Armstrong","Corporate","United States","Memphis","Tennessee","South"
"AW-10930","Arthur Wiediger","Home Office","United States","Philadelphia","Pennsylvania","East"
"BP-11230","Benjamin Patterson","Consumer","United States","Los Angeles","California","West"
"DB-13360","Dennis Bolton","Home Office","United States","Waterbury","Connecticut","East"
"PC-19000","Pauline Chand","Home Office","United States","Chandler","Arizona","West"
"TB-21595","Troy Blackwell","Consumer","United States","Springfield","Ohio","East"
"TB-21250","Tim Brockman","Consumer","United States","Austin","Texas","Central"
"MV-18190","Mike Vittorini","Consumer","United States","Detroit","Michigan","Central"
"DK-12835","Damala Kotsonis","Corporate","United States","Springfield","Virginia","South"
"PK-19075","Pete Kriz","Consumer","United States","New York City","New York","East"
"AH-10120","Adrian Hane","Home Office","United States","Dallas","Texas","Central"
"GM-14455","Gary Mitchum","Home Office","United States","Concord","New Hampshire","East"
"BD-11725","Bruce Degenhardt","Consumer","United States","Lafayette","Louisiana","South"
"RM-19375","Raymond Messe","Consumer","United States","Raleigh","North Carolina","South"
"BW-11110","Bart Watters","Corporate","United States","Spokane","Washington","West"
"AH-10120","Adrian Hane","Home Office","United States","Louisville","Kentucky","South"
"DR-12940","Daniel Raglin","Home Office","United States","Hollywood","Florida","South"
"DL-13495","Dionis Lloyd","Corporate","United States","Chandler","Arizona","West"
"BD-11620","Brian DeCherney","Consumer","United States","Philadelphia","Pennsylvania","East"
"HW-14935","Helen Wasserman","Corporate","United States","Tulsa","Oklahoma","Central"
"JO-15145","Jack O'Briant","Corporate","United States","Draper","Utah","West"
"RD-19660","Robert Dilbeck","Home Office","United States","Oakland","California","West"
"DO-13645","Doug O'Connell","Consumer","United States","Lawrence","Massachusetts","East"
"CC-12370","Christopher Conant","Consumer","United States","Philadelphia","Pennsylvania","East"
"SH-20395","Shahid Hopkins","Consumer","United States","Jacksonville","North Carolina","South"
"FC-14335","Fred Chung","Corporate","United States","Chicago","Illinois","Central"
"JG-15160","James Galang","Consumer","United States","Pocatello","Idaho","West"
"LC-16885","Lena Creighton","Consumer","United States","Plano","Texas","Central"
"CC-12220","Chris Cortes","Consumer","United States","New York City","New York","East"
"BW-11110","Bart Watters","Corporate","United States","New York City","New York","East"
"JJ-15445","Jennifer Jackson","Consumer","United States","Chicago","Illinois","Central"
"TT-21460","Tonja Turnell","Home Office","United States","Houston","Texas","Central"
"EH-13990","Erica Hackney","Consumer","United States","Meriden","Connecticut","East"
"PR-18880","Patrick Ryan","Consumer","United States","Glenview","Illinois","Central"
"BT-11680","Brian Thompson","Consumer","United States","Houston","Texas","Central"
"EC-14050","Erin Creighton","Consumer","United States","San Francisco","California","West"
"SP-20650","Stephanie Phelps","Corporate","United States","New York City","New York","East"
